Date	Total	Merch	Bikes	Repairs	Loyal Member
6/5/2027	200	88	0	112	0
6/6/2027	28	28	0	0	1
6/7/2027	26	26	0	0	0
6/8/2027	25	25	0	0	0
6/9/2027	0	0	0	0	0
6/10/2027	21	21	0	0	0
6/11/2027	0	0	0	0	0
6/12/2027	0	0	0	0	0
6/13/2027	21	21	0	0	0
6/14/2027	26	26	0	0	0
6/15/2027	0	0	0	0	1
6/16/2027	26	26	0	0	0
6/17/2027	19	19	0	0	0
6/18/2027	0	0	0	0	0
6/19/2027	26	26	0	0	0
6/20/2027	0	0	0	0	0
6/21/2027	26	26	0	0	0
6/22/2027	0	0	0	0	0
6/23/2027	0	0	0	0	0
6/24/2027	0	0	0	0	0
6/25/2027	26	26	0	0	0
6/26/2027	47	47	0	0	0
6/27/2027	1060	40	1020	0	0
6/28/2027	0	0	0	0	0
6/29/2027	26	26	0	0	0
6/30/2027	0	0	0	0	0
7/1/2027	0	0	0	0	0
7/2/2027	26	26	0	0	0
7/3/2027	0	0	0	0	0
7/4/2027	0	0	0	0	1
7/5/2027	22	22	0	0	0
7/6/2027	0	0	0	0	0
7/7/2027	0	0	0	0	0
7/8/2027	0	0	0	0	0
7/9/2027	11	11	0	0	0
7/10/2027	22	22	0	0	0
7/11/2027	0	0	0	0	0
7/12/2027	0	0	0	0	0
7/13/2027	0	0	0	0	0
7/14/2027	0	0	0	0	1
7/15/2027	30	30	0	0	1
7/16/2027	0	0	0	0	1
7/17/2027	148	0	0	148	1
7/18/2027	59	0	0	59	1
7/19/2027	955	0	0	955	1
7/20/2027	50	50	0	0	1
7/21/2027	1100	0	0	1100	1
7/22/2027	540	0	0	540	1
7/23/2027	96	40	0	56	1
7/24/2027	0	0	0	0	0
7/25/2027	0	0	0	0	0
7/26/2027	0	0	0	0	0
7/27/2027	0	0	0	0	0
7/28/2027	0	0	0	0	1
7/29/2027	45	45	0	0	1
7/30/2027	10	0	0	10	1
7/31/2027	36	36	0	0	1
8/1/2027	0	0	0	0	1
8/2/2027	49	49	0	0	0
8/3/2027	128	128	0	0	0
8/4/2027	14	14	0	0	0
8/5/2027	80	80	0	0	0
8/6/2027	0	0	0	0	0
8/7/2027	0	0	0	0	0
8/8/2027	17	17	0	0	0
8/9/2027	0	0	0	0	0
8/10/2027	41	41	0	0	0
8/11/2027	0	0	0	0	0
8/12/2027	0	0	0	0	0
8/13/2027	0	0	0	0	0
8/14/2027	0	0	0	0	0
8/15/2027	65	32	0	33	0
8/16/2027	128	0	0	128	0
8/17/2027	18	18	0	0	1
8/18/2027	2130	145	0	1985	1
8/19/2027	1442	0	1442	0	1
8/20/2027	0	0	0	0	0
8/21/2027	0	0	0	0	0
8/22/2027	0	0	0	0	0
8/23/2027	0	0	0	0	0
8/24/2027	0	0	0	0	0
8/25/2027	0	0	0	0	0
8/26/2027	0	0	0	0	0
8/27/2027	0	0	0	0	0
8/28/2027	252	0	0	252	0
8/29/2027	0	0	0	0	0
8/30/2027	35	35	0	0	0
8/31/2027	0	0	0	0	0
9/1/2027	0	0	0	0	0
9/2/2027	56	56	0	0	1
9/3/2027	57	22	0	35	1
9/4/2027	1075	113	0	962	1
9/5/2027	0	0	0	0	1
9/6/2027	34	34	0	0	1
9/7/2027	12	12	0	0	0
9/8/2027	0	0	0	0	0
9/9/2027	288	288	0	0	0
9/10/2027	0	0	0	0	0
9/11/2027	0	0	0	0	0
9/12/2027	0	0	0	0	1
9/13/2027	1279	119	0	1160	1
9/14/2027	0	0	0	0	1
9/15/2027	0	0	0	0	1
9/16/2027	27	27	0	0	0
9/17/2027	50	50	0	0	1
9/18/2027	336	78	0	258	1
9/19/2027	0	0	0	0	1
9/20/2027	61	5	0	56	1
9/21/2027	10	10	0	0	1
9/22/2027	5	5	0	0	1
9/23/2027	554	12	0	542	1
9/24/2027	12	12	0	0	1
9/25/2027	2545	35	0	2510	0
9/26/2027	716	10	706	0	0
9/27/2027	25	25	0	0	0
9/28/2027	1733	55	1678	0	0
9/29/2027	25	25	0	0	0
9/30/2027	58	58	0	0	1
10/1/2027	122	122	0	0	1
10/2/2027	2532	17	2515	0	1
10/3/2027	1948	0	0	1948	1
10/4/2027	0	0	0	0	0
10/5/2027	64	64	0	0	0
10/6/2027	3383	77	3306	0	0
10/7/2027	47	47	0	0	0
10/8/2027	5268	0	5268	0	0
10/9/2027	0	0	0	0	0
10/10/2027	17	17	0	0	0
10/11/2027	0	0	0	0	1
10/12/2027	131	131	0	0	1
10/13/2027	10	10	0	0	0
10/14/2027	12	0	0	12	0
10/15/2027	40	40	0	0	0
10/16/2027	10	10	0	0	0
10/17/2027	168	168	0	0	0
10/18/2027	0	0	0	0	0
10/19/2027	10	10	0	0	0
10/20/2027	10	10	0	0	0
10/21/2027	14	0	0	14	0
10/22/2027	154	54	0	100	0
10/23/2027	1036	36	0	1000	0
10/24/2027	32	12	0	20	0
10/25/2027	24	24	0	0	0
10/26/2027	58	12	0	46	0
10/27/2027	35	24	0	11	0
10/28/2027	24	24	0	0	0
10/29/2027	250	0	0	250	0
10/30/2027	52	12	0	40	1
10/31/2027	24	24	0	0	1
11/1/2027	0	0	0	0	0
11/2/2027	201	201	0	0	0
11/3/2027	24	24	0	0	0
11/4/2027	60	60	0	0	1
11/5/2027	12	12	0	0	1
11/6/2027	319	69	0	250	1
11/7/2027	78	55	0	23	1
11/8/2027	0	0	0	0	1
11/9/2027	0	0	0	0	1
11/10/2027	0	0	0	0	0
11/11/2027	0	0	0	0	0
11/12/2027	0	0	0	0	0
11/13/2027	0	0	0	0	0
11/14/2027	0	0	0	0	0
11/15/2027	0	0	0	0	0
11/16/2027	0	0	0	0	0
11/17/2027	0	0	0	0	0
11/18/2027	0	0	0	0	0
11/19/2027	1015	276	739	0	0
11/20/2027	0	0	0	0	0
11/21/2027	62	62	0	0	0
11/22/2027	0	0	0	0	0
11/23/2027	0	0	0	0	0
11/24/2027	0	0	0	0	1
11/25/2027	15	0	0	15	1
11/26/2027	75	0	0	75	1
11/27/2027	38	0	0	38	1
11/28/2027	0	0	0	0	1
11/29/2027	15	15	0	0	0
11/30/2027	31	31	0	0	0
12/1/2027	27	27	0	0	0
12/2/2027	35	35	0	0	0
12/3/2027	64	0	0	64	0
12/4/2027	0	0	0	0	0
12/5/2027	288	288	0	0	0
12/6/2027	2300	51	0	2249	1
12/7/2027	17	17	0	0	1
12/8/2027	1545	0	1545	0	0
12/9/2027	189	189	0	0	0
12/10/2027	30	30	0	0	0
12/11/2027	60	60	0	0	1
12/12/2027	1003	88	915	0	1
12/13/2027	30	30	0	0	1
12/14/2027	20	20	0	0	1
12/15/2027	10	10	0	0	1
12/16/2027	25	25	0	0	1
12/17/2027	47	0	0	47	1
12/18/2027	35	0	0	35	1
12/19/2027	144	115	0	29	1
12/20/2027	57	57	0	0	1
12/21/2027	20	20	0	0	1
12/22/2027	20	20	0	0	1
12/23/2027	8	0	0	8	1
12/24/2027	0	0	0	0	1
12/25/2027	0	0	0	0	1
12/26/2027	333	297	0	36	1
12/27/2027	113	63	0	50	1
12/28/2027	147	52	0	95	1
12/29/2027	307.57	294.57	0	13	1
12/30/2027	96	96	0	0	1
12/31/2027	68	68	0	0	1
1/1/2028	82	82	0	0	1
1/2/2028	161	161	0	0	1
1/3/2028	15	15	0	0	1
1/4/2028	92	92	0	0	1
1/5/2028	100	100	0	0	1
1/6/2028	80	80	0	0	1
1/7/2028	20	20	0	0	1
1/8/2028	0	0	0	0	1
1/9/2028	20	20	0	0	1
1/10/2028	20	20	0	0	1
1/11/2028	60	60	0	0	1
1/12/2028	47	20	0	27	1
1/13/2028	0	0	0	0	0
1/14/2028	55	55	0	0	0
1/15/2028	0	0	0	0	0
1/16/2028	0	0	0	0	0
1/17/2028	0	0	0	0	1
1/18/2028	36	36	0	0	1
1/19/2028	45	45	0	0	1
1/20/2028	0	0	0	0	1
1/21/2028	0	0	0	0	1
1/22/2028	0	0	0	0	0
1/23/2028	0	0	0	0	0
1/24/2028	0	0	0	0	0
1/25/2028	26	26	0	0	0
1/26/2028	0	0	0	0	0
1/27/2028	0	0	0	0	0
1/28/2028	17	17	0	0	0
1/29/2028	30	30	0	0	0
1/30/2028	675	0	0	675	1
1/31/2028	0	0	0	0	1
2/1/2028	30	30	0	0	1
2/2/2028	0	0	0	0	1
2/3/2028	0	0	0	0	1
2/4/2028	52.5	52.5	0	0	1
2/5/2028	0	0	0	0	1
2/6/2028	0	0	0	0	1
2/7/2028	0	0	0	0	1
2/8/2028	0	0	0	0	1
2/9/2028	0	0	0	0	1
2/10/2028	0	0	0	0	0
2/11/2028	0	0	0	0	0
2/12/2028	31	31	0	0	0
2/13/2028	17	17	0	0	0
2/14/2028	111	111	0	0	1
2/15/2028	0	0	0	0	1
2/16/2028	131	131	0	0	1
2/17/2028	0	0	0	0	1
2/18/2028	0	0	0	0	1
2/19/2028	154	69	0	85	0
2/20/2028	15	15	0	0	0
2/21/2028	0	0	0	0	0
2/22/2028	0	0	0	0	0
2/23/2028	0	0	0	0	0
2/24/2028	24	24	0	0	0
2/25/2028	0	0	0	0	0
2/26/2028	52	52	0	0	0
2/27/2028	437.78	107.78	0	330	1
2/28/2028	36	0	0	36	0
2/29/2028	0	0	0	0	0
3/1/2028	0	0	0	0	0
3/2/2028	0	0	0	0	0
3/3/2028	105	0	0	105	1
3/4/2028	0	0	0	0	1
3/5/2028	0	0	0	0	1
3/6/2028	0	0	0	0	1
3/7/2028	0	0	0	0	1
3/8/2028	0	0	0	0	0
3/9/2028	15	15	0	0	0
3/10/2028	137	137	0	0	0
3/11/2028	79	79	0	0	0
3/12/2028	179	179	0	0	0
3/13/2028	28	28	0	0	0
3/14/2028	159	137	0	22	1
3/15/2028	16	16	0	0	1
3/16/2028	124	70	0	54	1
3/17/2028	60	36	0	24	0
3/18/2028	34	12	0	22	0
3/19/2028	62	18	0	44	0
3/20/2028	15	15	0	0	0
3/21/2028	66	58	0	8	0
3/22/2028	224	224	0	0	0
3/23/2028	27	12	0	15	1
3/24/2028	53	53	0	0	1
3/25/2028	13	13	0	0	1
3/26/2028	67	50	0	17	0
3/27/2028	50	50	0	0	0
3/28/2028	882.6	0	882.6	0	0
3/29/2028	25	25	0	0	0
3/30/2028	69	35	0	34	1
3/31/2028	26	26	0	0	1
4/1/2028	85	70	0	15	1
4/2/2028	49.5	29.5	0	20	1
4/3/2028	150	150	0	0	1
4/4/2028	0	0	0	0	0
4/5/2028	0	0	0	0	0
4/6/2028	24	24	0	0	0
4/7/2028	0	0	0	0	0
4/8/2028	0	0	0	0	0
4/9/2028	27	27	0	0	0
4/10/2028	0	0	0	0	0
4/11/2028	0	0	0	0	0
4/12/2028	0	0	0	0	0
4/13/2028	145	0	0	145	0
4/14/2028	0	0	0	0	0
4/15/2028	275	0	0	275	0
4/16/2028	50	50	0	0	0
4/17/2028	300	0	0	300	1
4/18/2028	0	0	0	0	1
4/19/2028	364	0	0	364	1
4/20/2028	0	0	0	0	1
4/21/2028	229	36	0	193	1
4/22/2028	0	0	0	0	0
4/23/2028	0	0	0	0	0
4/24/2028	32	32	0	0	0
4/25/2028	21	21	0	0	0
4/26/2028	0	0	0	0	0
4/27/2028	0	0	0	0	0
4/28/2028	0	0	0	0	0
4/29/2028	0	0	0	0	0
4/30/2028	0	0	0	0	1
5/1/2028	0	0	0	0	0
5/2/2028	18	18	0	0	0
5/3/2028	25	25	0	0	0
5/4/2028	0	0	0	0	1
5/5/2028	0	0	0	0	1
5/6/2028	0	0	0	0	1
5/7/2028	70	70	0	0	1
5/8/2028	0	0	0	0	1
5/9/2028	0	0	0	0	1
5/10/2028	0	0	0	0	0
5/11/2028	0	0	0	0	0
5/12/2028	0	0	0	0	0
5/13/2028	0	0	0	0	0
5/14/2028	0	0	0	0	0
5/15/2028	30	15	0	15	0
5/16/2028	46	46	0	0	0
5/17/2028	87	87	0	0	1
5/18/2028	45	45	0	0	1
5/19/2028	0	0	0	0	0
5/20/2028	206	189	0	17	0
5/21/2028	152	152	0	0	0
5/22/2028	94	72	0	22	0
5/23/2028	21	0	0	21	0
5/24/2028	14	0	0	14	0
5/25/2028	18	0	0	18	1
5/26/2028	30	0	0	30	1
5/27/2028	61	0	0	61	1
5/28/2028	0	0	0	0	0
5/29/2028	0	0	0	0	0
5/30/2028	0	0	0	0	0
5/31/2028	0	0	0	0	0
6/1/2028	22	0	0	22	0
6/2/2028	40	40	0	0	0
6/3/2028	0	0	0	0	0
6/4/2028	0	0	0	0	0
6/5/2028	87	87	0	0	0
6/6/2028	50	50	0	0	0
6/7/2028	289	284	0	5	0
6/8/2028	294	232	0	62	0
6/9/2028	149	149	0	0	0
6/10/2028	569	294	0	275	0
6/11/2028	111	111	0	0	0
6/12/2028	425	100	0	325	0
6/13/2028	271	271	0	0	1
6/14/2028	362	362	0	0	1
6/15/2028	186	115	0	71	1
6/16/2028	102	102	0	0	0
6/17/2028	195.25	195.25	0	0	0
6/18/2028	118	118	0	0	0
6/19/2028	52	52	0	0	1
6/20/2028	8481	12	8469	0	1
6/21/2028	237.8	237.8	0	0	1
6/22/2028	138.5	138.5	0	0	1
6/23/2028	1037.5	33.5	1004	0	1
6/24/2028	0	0	0	0	1
6/25/2028	365	312	0	53	0
6/26/2028	403	388	0	15	0
6/27/2028	0	0	0	0	0
6/28/2028	40	0	0	40	0
6/29/2028	0	0	0	0	0
6/30/2028	35	35	0	0	0
7/1/2028	0	0	0	0	0
7/2/2028	0	0	0	0	0
7/3/2028	611	414	0	197	0
7/4/2028	0	0	0	0	0
7/5/2028	0	0	0	0	0
7/6/2028	34	34	0	0	0
7/7/2028	0	0	0	0	0
7/8/2028	0	0	0	0	0
7/9/2028	0	0	0	0	0
7/10/2028	158	158	0	0	0
7/11/2028	16	0	0	16	1
7/12/2028	1611	20	1576	15	1
7/13/2028	371	46	0	325	1
7/14/2028	20	20	0	0	0
7/15/2028	1026	0	1026	0	0
7/16/2028	0	0	0	0	0
7/17/2028	0	0	0	0	0
7/18/2028	0	0	0	0	0
7/19/2028	179	179	0	0	0
7/20/2028	0	0	0	0	0
7/21/2028	63	63	0	0	1
7/22/2028	20	20	0	0	1
7/23/2028	3372.38	15	3357.38	0	0
7/24/2028	0	0	0	0	0
7/25/2028	19	19	0	0	0
7/26/2028	28	28	0	0	0
7/27/2028	16	16	0	0	1
7/28/2028	41	41	0	0	1
7/29/2028	0	0	0	0	1
7/30/2028	150.5	150.5	0	0	1
7/31/2028	189	151	0	38	1
8/1/2028	1285.97	0	1285.97	0	0
8/2/2028	0	0	0	0	0
8/3/2028	84	0	0	84	0
8/4/2028	73	73	0	0	0
8/5/2028	3114.81	100	3014.81	0	0
8/6/2028	80	0	0	80	0
8/7/2028	60	60	0	0	0
8/8/2028	72	72	0	0	0
8/9/2028	0	0	0	0	0
8/10/2028	0	0	0	0	0
8/11/2028	27	27	0	0	0
8/12/2028	37	37	0	0	0
8/13/2028	143	143	0	0	0
8/14/2028	998	0	998	0	0
8/15/2028	0	0	0	0	0
8/16/2028	0	0	0	0	0
8/17/2028	629	138	491	0	0
8/18/2028	2779.35	25	2754.35	0	0
8/19/2028	95	95	0	0	0
8/20/2028	1046	37	1009	0	0
8/21/2028	0	0	0	0	0
8/22/2028	0	0	0	0	0
8/23/2028	0	0	0	0	0
8/24/2028	0	0	0	0	0
8/25/2028	60	35	0	25	0
8/26/2028	297	0	0	297	0
8/27/2028	0	0	0	0	1
8/28/2028	0	0	0	0	0
8/29/2028	0	0	0	0	0
8/30/2028	0	0	0	0	0
8/31/2028	0	0	0	0	0
9/1/2028	0	0	0	0	0
9/2/2028	0	0	0	0	0
9/3/2028	0	0	0	0	0
9/4/2028	0	0	0	0	0
9/5/2028	0	0	0	0	0
9/6/2028	0	0	0	0	0
9/7/2028	39	39	0	0	0
9/8/2028	0	0	0	0	0
9/9/2028	12	12	0	0	0
9/10/2028	90	90	0	0	0
9/11/2028	25	25	0	0	0
9/12/2028	0	0	0	0	0
9/13/2028	15	15	0	0	0
9/14/2028	0	0	0	0	0
9/15/2028	15	15	0	0	1
9/16/2028	0	0	0	0	0
9/17/2028	20	20	0	0	0
9/18/2028	52	52	0	0	0
9/19/2028	20	20	0	0	0
9/20/2028	20	20	0	0	0
9/21/2028	20	20	0	0	0
9/22/2028	20	20	0	0	1
9/23/2028	108	66	0	42	1
9/24/2028	446	99	0	347	1
9/25/2028	0	0	0	0	1
9/26/2028	12	0	0	12	1
9/27/2028	320	0	0	320	1
9/28/2028	24	0	0	24	1
9/29/2028	0	0	0	0	1
9/30/2028	0	0	0	0	1
10/1/2028	0	0	0	0	1
10/2/2028	35	35	0	0	1
10/3/2028	0	0	0	0	1
10/4/2028	262	262	0	0	1
10/5/2028	300	0	0	300	0
10/6/2028	15	0	0	15	0
10/7/2028	790	100	0	690	0
10/8/2028	139	46	0	93	0
10/9/2028	257.5	217.5	0	40	0
10/10/2028	2177	0	2117	60	0
10/11/2028	298	13	0	285	0
10/12/2028	1696	0	0	1696	0
10/13/2028	0	0	0	0	0
10/14/2028	73	73	0	0	0
10/15/2028	58	58	0	0	0
10/16/2028	40	40	0	0	0
10/17/2028	0	0	0	0	0
10/18/2028	0	0	0	0	0
10/19/2028	0	0	0	0	0
10/20/2028	336	90	0	246	0
10/21/2028	300	0	0	300	0
10/22/2028	326	121	0	205	0
10/23/2028	196	15	0	181	0
10/24/2028	187	15	0	172	0
10/25/2028	0	0	0	0	0
10/26/2028	0	0	0	0	0
10/27/2028	15	15	0	0	0
10/28/2028	0	0	0	0	0
10/29/2028	30	30	0	0	0
10/30/2028	0	0	0	0	0
10/31/2028	55	55	0	0	0
11/1/2028	15	15	0	0	0
11/2/2028	0	0	0	0	0
11/3/2028	0	0	0	0	0
11/4/2028	0	0	0	0	0
11/5/2028	0	0	0	0	0
11/6/2028	0	0	0	0	0
11/7/2028	0	0	0	0	0
11/8/2028	12	12	0	0	0
11/9/2028	62	12	0	50	0
11/10/2028	0	0	0	0	0
11/11/2028	46	46	0	0	0
11/12/2028	25	25	0	0	0
11/13/2028	27	27	0	0	0
11/14/2028	42	42	0	0	0
11/15/2028	155	155	0	0	0
11/16/2028	660	0	0	660	1
11/17/2028	40	0	0	40	1
11/18/2028	44	22	0	22	1
11/19/2028	37	37	0	0	1
11/20/2028	37	37	0	0	0
11/21/2028	0	0	0	0	0
11/22/2028	0	0	0	0	0
11/23/2028	0	0	0	0	0
11/24/2028	0	0	0	0	1
11/25/2028	0	0	0	0	1
11/26/2028	0	0	0	0	1
11/27/2028	0	0	0	0	1
11/28/2028	0	0	0	0	1
11/29/2028	44	44	0	0	0
11/30/2028	70	70	0	0	0
12/1/2028	2121	180	1896	45	0
12/2/2028	83	83	0	0	0
12/3/2028	0	0	0	0	0
12/4/2028	30	30	0	0	0
12/5/2028	0	0	0	0	0
12/6/2028	50	0	0	50	0
12/7/2028	22	0	0	22	0
12/8/2028	0	0	0	0	0
12/9/2028	0	0	0	0	0
12/10/2028	0	0	0	0	0
12/11/2028	0	0	0	0	0
12/12/2028	0	0	0	0	0
12/13/2028	0	0	0	0	0
12/14/2028	0	0	0	0	1
12/15/2028	34	0	0	34	1
12/16/2028	0	0	0	0	1
12/17/2028	0	0	0	0	0
12/18/2028	12	12	0	0	0
12/19/2028	76	76	0	0	0
12/20/2028	0	0	0	0	0
12/21/2028	105.5	105.5	0	0	0
12/22/2028	12	12	0	0	0
12/23/2028	0	0	0	0	1
12/24/2028	18	18	0	0	1
12/25/2028	0	0	0	0	1
12/26/2028	1498	25	1473	0	0
12/27/2028	25	0	0	25	1
12/28/2028	783	15	768	0	1
12/29/2028	0	0	0	0	1
12/30/2028	194	67	0	127	1
12/31/2028	3066	244	0	2822	1
1/1/2029	0	0	0	0	1
1/2/2029	0	0	0	0	1
1/3/2029	1570	85	0	1485	1
1/4/2029	0	0	0	0	0
1/5/2029	20	0	0	20	0
1/6/2029	77	35	0	42	0
1/7/2029	192	67	0	125	0
1/8/2029	74	0	0	74	0
1/9/2029	0	0	0	0	0
1/10/2029	0	0	0	0	0
1/11/2029	0	0	0	0	0
1/12/2029	0	0	0	0	1
1/13/2029	25	25	0	0	0
1/14/2029	0	0	0	0	0
1/15/2029	38	38	0	0	0
1/16/2029	145	145	0	0	0
1/17/2029	0	0	0	0	0
1/18/2029	58	58	0	0	0
1/19/2029	0	0	0	0	0
1/20/2029	0	0	0	0	0
1/21/2029	53	30	0	23	0
1/22/2029	15	15	0	0	0
1/23/2029	0	0	0	0	0
1/24/2029	16	16	0	0	0
1/25/2029	33	0	0	33	0
1/26/2029	0	0	0	0	0
1/27/2029	0	0	0	0	0
1/28/2029	30	0	0	30	0
1/29/2029	275	0	0	275	0
1/30/2029	0	0	0	0	1
1/31/2029	10	10	0	0	0
2/1/2029	0	0	0	0	0
2/2/2029	28	14	0	14	0
2/3/2029	50	0	0	50	0
2/4/2029	80	0	0	80	0
2/5/2029	30	0	0	30	0
2/6/2029	0	0	0	0	0
2/7/2029	0	0	0	0	0
2/8/2029	0	0	0	0	1
2/9/2029	0	0	0	0	0
2/10/2029	0	0	0	0	0
2/11/2029	0	0	0	0	0
2/12/2029	0	0	0	0	0
2/13/2029	0	0	0	0	0
2/14/2029	0	0	0	0	0
2/15/2029	0	0	0	0	0
2/16/2029	0	0	0	0	0
2/17/2029	0	0	0	0	0
2/18/2029	10	10	0	0	0
2/19/2029	228	228	0	0	0
2/20/2029	21	21	0	0	1
2/21/2029	0	0	0	0	1
2/22/2029	0	0	0	0	1
2/23/2029	21	0	0	21	1
2/24/2029	39	0	0	39	1
2/25/2029	498	482	0	16	1
2/26/2029	259	200	0	59	1
2/27/2029	375	150	0	225	1
2/28/2029	220	220	0	0	0
3/1/2029	75	75	0	0	0
3/2/2029	75	75	0	0	0
3/3/2029	50	50	0	0	0
3/4/2029	75	75	0	0	1
3/5/2029	100	100	0	0	1
3/6/2029	432	432	0	0	1
3/7/2029	160	140	0	20	1
3/8/2029	50	50	0	0	1
3/9/2029	0	0	0	0	0
3/10/2029	0	0	0	0	0
3/11/2029	0	0	0	0	0
3/12/2029	0	0	0	0	0
3/13/2029	0	0	0	0	0
3/14/2029	0	0	0	0	0
3/15/2029	0	0	0	0	0
3/16/2029	0	0	0	0	0
3/17/2029	113	113	0	0	0
3/18/2029	366	0	0	366	0
3/19/2029	43	0	0	43	1
3/20/2029	80	0	0	80	1
3/21/2029	232	52	0	180	1
3/22/2029	82	0	0	82	1
3/23/2029	133	43	0	90	1
3/24/2029	70	70	0	0	1
3/25/2029	71	71	0	0	1
3/26/2029	103	18	0	85	1
3/27/2029	608	235	0	373	1
3/28/2029	395	50	0	345	1
3/29/2029	25	25	0	0	0
3/30/2029	45	0	0	45	0
3/31/2029	43	0	0	43	0
4/1/2029	0	0	0	0	0
4/2/2029	10	0	0	10	0
4/3/2029	0	0	0	0	1
4/4/2029	60	60	0	0	1
4/5/2029	307	12	0	295	1
4/6/2029	344	147	0	197	1
4/7/2029	113	113	0	0	0
4/8/2029	2241	0	2241	0	0
4/9/2029	0	0	0	0	0
4/10/2029	0	0	0	0	0
4/11/2029	24	24	0	0	0
4/12/2029	0	0	0	0	0
4/13/2029	0	0	0	0	0
4/14/2029	35	0	0	35	0
4/15/2029	15	0	0	15	0
4/16/2029	146	146	0	0	0
4/17/2029	61	0	0	61	0
4/18/2029	0	0	0	0	0
4/19/2029	587	0	0	587	0
4/20/2029	45	0	0	45	0
4/21/2029	205	20	0	185	0
4/22/2029	47	47	0	0	0
4/23/2029	0	0	0	0	0
4/24/2029	22	0	0	22	0
4/25/2029	0	0	0	0	0
4/26/2029	15	0	0	15	0
4/27/2029	0	0	0	0	0
4/28/2029	0	0	0	0	0
4/29/2029	0	0	0	0	0
4/30/2029	0	0	0	0	0
5/1/2029	158	158	0	0	1
5/2/2029	250	250	0	0	1
5/3/2029	124	124	0	0	1
5/4/2029	0	0	0	0	0
5/5/2029	0	0	0	0	0
5/6/2029	88.9	88.9	0	0	1
5/7/2029	60	60	0	0	1
5/8/2029	0	0	0	0	1
5/9/2029	80	80	0	0	1
5/10/2029	27	0	0	27	1
5/11/2029	0	0	0	0	1
5/12/2029	0	0	0	0	1
5/13/2029	75	75	0	0	0
5/14/2029	66	66	0	0	1
5/15/2029	256	256	0	0	1
5/16/2029	53	53	0	0	1
5/17/2029	33	33	0	0	1
5/18/2029	22	22	0	0	1
5/19/2029	11	11	0	0	1
5/20/2029	35	35	0	0	1
5/21/2029	0	0	0	0	1
5/22/2029	0	0	0	0	0
5/23/2029	0	0	0	0	0
5/24/2029	0	0	0	0	0
5/25/2029	0	0	0	0	0
5/26/2029	1171	72	1099	0	0
5/27/2029	36	36	0	0	1
5/28/2029	15	15	0	0	1
5/29/2029	15	15	0	0	1
5/30/2029	30	30	0	0	1
5/31/2029	1320	92	0	1228	1
6/1/2029	1105	11	1094	0	1
6/2/2029	1612	181	0	1431	1
6/3/2029	226	148	0	78	1
6/4/2029	237	156	0	81	1
6/5/2029	789	114	0	675	1
6/6/2029	301	76	0	225	1
6/7/2029	22	22	0	0	1
6/8/2029	202	136	0	66	1
6/9/2029	151	151	0	0	0
6/10/2029	60	60	0	0	0
6/11/2029	200	146	0	54	1
6/12/2029	65	65	0	0	1
6/13/2029	148	148	0	0	1
6/14/2029	176	40	0	136	1
6/15/2029	68	68	0	0	1
6/16/2029	40	40	0	0	1
6/17/2029	120	66	0	54	1
6/18/2029	62	62	0	0	0
6/19/2029	65	65	0	0	0
6/20/2029	25	25	0	0	0
6/21/2029	125	125	0	0	0
6/22/2029	62	62	0	0	0
6/23/2029	88	60	0	28	1
6/24/2029	179	179	0	0	1
6/25/2029	361	117	0	244	1
6/26/2029	55	55	0	0	1
6/27/2029	15	15	0	0	0
6/28/2029	0	0	0	0	0
6/29/2029	30	30	0	0	0
6/30/2029	0	0	0	0	0
7/1/2029	10	10	0	0	0
7/2/2029	0	0	0	0	0
7/3/2029	0	0	0	0	0
7/4/2029	0	0	0	0	0
7/5/2029	66	66	0	0	0
7/6/2029	116	116	0	0	0
7/7/2029	127	127	0	0	0
7/8/2029	205	205	0	0	1
7/9/2029	133	133	0	0	1
7/10/2029	114	114	0	0	1
7/11/2029	210	210	0	0	1
7/12/2029	167	167	0	0	1
7/13/2029	75	75	0	0	1
7/14/2029	295	247	0	48	1
7/15/2029	922	90	832	0	0
7/16/2029	67	67	0	0	1
7/17/2029	117	117	0	0	1
7/18/2029	223	223	0	0	1
7/19/2029	150	150	0	0	1
7/20/2029	191	191	0	0	1
7/21/2029	192	192	0	0	1
7/22/2029	317	276	0	41	1
7/23/2029	335	335	0	0	1
7/24/2029	22	22	0	0	0
7/25/2029	22	22	0	0	0
7/26/2029	22	22	0	0	0
7/27/2029	22	22	0	0	0
7/28/2029	69	69	0	0	0
7/29/2029	30	30	0	0	0
7/30/2029	109	109	0	0	0
7/31/2029	0	0	0	0	0
8/1/2029	27	27	0	0	1
8/2/2029	83	83	0	0	0
8/3/2029	0	0	0	0	0
8/4/2029	0	0	0	0	0
8/5/2029	0	0	0	0	0
8/6/2029	976	0	976	0	0
8/7/2029	88	88	0	0	0
8/8/2029	45	45	0	0	1
8/9/2029	25	25	0	0	1
8/10/2029	30	30	0	0	1
8/11/2029	94	94	0	0	0
8/12/2029	57	57	0	0	0
8/13/2029	1559	141	1418	0	0
8/14/2029	0	0	0	0	0
8/15/2029	14940	17	14911	12	0
8/16/2029	96	0	0	96	0
8/17/2029	0	0	0	0	0
8/18/2029	0	0	0	0	1
8/19/2029	94	94	0	0	1
8/20/2029	0	0	0	0	1
8/21/2029	0	0	0	0	1
8/22/2029	0	0	0	0	1
8/23/2029	0	0	0	0	1
8/24/2029	1101	0	0	1101	1
8/25/2029	495	0	0	495	1
